accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate
0.9991354942321777,0.9999109506607056,0.012078516185283661,0.997886598110199,0.9994708299636841,0.9922480583190918,0.9969024062156677,0.05427052825689316,0.975649356842041,0.9991687536239624,6.25000029685907e-05
0.999711811542511,0.9999558925628662,0.010687229223549366,0.9991188049316406,1.0,0.9937484264373779,0.9974453449249268,0.0467229001224041,0.980424165725708,0.9991687536239624,6.25000029685907e-05
0.9997694492340088,0.9999996423721313,0.010321545414626598,0.9992948770523071,1.0,0.9934983849525452,0.9972974061965942,0.05075797811150551,0.9796251058578491,0.9991687536239624,6.25000029685907e-05
0.9995389580726624,0.9999560713768005,0.010807215236127377,0.9987665414810181,0.9998236298561096,0.9932482838630676,0.9974647760391235,0.05029428005218506,0.9788273572921753,0.9991687536239624,6.25000029685907e-05
0.9998270869255066,0.9999988079071045,0.010254430584609509,0.9994710683822632,1.0,0.9939985275268555,0.997216522693634,0.04841829091310501,0.9820114374160767,0.9983375072479248,6.25000029685907e-05
0.9998847246170044,0.9999998807907104,0.009927171282470226,0.999647319316864,1.0,0.9937484264373779,0.997465193271637,0.04872259497642517,0.980424165725708,0.9991687536239624,6.25000029685907e-05
0.9998270869255066,0.9999997615814209,0.009854407049715519,0.9994710683822632,1.0,0.9937484264373779,0.9970473051071167,0.05046998709440231,0.9812091588973999,0.9983375072479248,6.25000029685907e-05
0.9999423623085022,1.0,0.009565713815391064,0.9998236298561096,1.0,0.9932482838630676,0.9974462389945984,0.05016100034117699,0.9788273572921753,0.9991687536239624,6.25000029685907e-05
0.9999423623085022,1.0,0.009412460029125214,0.9998236298561096,1.0,0.9937484264373779,0.9974456429481506,0.050941888242959976,0.980424165725708,0.9991687536239624,3.125000148429535e-05
0.9999423623085022,0.9999999403953552,0.009257687255740166,0.9998236298561096,1.0,0.9934983849525452,0.9974501729011536,0.052575189620256424,0.9796251058578491,0.9991687536239624,3.125000148429535e-05
0.9999423623085022,0.9999999403953552,0.009170062839984894,0.9998236298561096,1.0,0.9932482838630676,0.9972865581512451,0.052659668028354645,0.9796084761619568,0.9983375072479248,3.125000148429535e-05
0.9998847246170044,0.9999999403953552,0.00931740552186966,0.999647319316864,1.0,0.9937484264373779,0.9970406293869019,0.04917166382074356,0.9812091588973999,0.9983375072479248,3.125000148429535e-05
0.9998847246170044,1.0,0.009109706617891788,0.999647319316864,1.0,0.991998016834259,0.9970982670783997,0.05711807310581207,0.9748580455780029,0.9991687536239624,3.125000148429535e-05
